drain, 5.246618001063989, 131
satyr, 5.246280240550206, 98
metal, 5.244663392254326, 120
smart, 5.243258522683216, 122
grant, 5.242673255586661, 121
tiger, 5.2417632467815265, 115
write, 5.2411783680872635, 120
acute, 5.236593164102715, 105
delta, 5.235866161792471, 111
polar, 5.235743224949377, 116
diner, 5.234163747943295, 134
bleat, 5.2326401825547935, 126
smile, 5.230827560903167, 114
skate, 5.229919084888966, 104
smite, 5.229032058363308, 118
forte, 5.2274659310683385, 113
crime, 5.227405874064114, 116
wrote, 5.21982573013315, 115
elate, 5.219128480967041, 110
artsy, 5.218202991144534, 101
actor, 5.216654459962811, 113
argue, 5.216576079549335, 118
remit, 5.215448969343165, 114
terse, 5.214255052488327, 122
camel, 5.213508957601338, 114
scant, 5.211768879113219, 116
cutie, 5.210754875523308, 115
sober, 5.209851967048014, 109
shade, 5.207998774538808, 113
slept, 5.203281664827201, 126
motel, 5.202262491514397, 119
grail, 5.200497914802597, 118
chart, 5.200346710487445, 134
purse, 5.19838333194863, 127
stead, 5.197394332130205, 107
spine, 5.192206679911032, 123
aside, 5.191856633166496, 101
phase, 5.191584392307607, 124
cream, 5.191287487368035, 118
feral, 5.190563020103877, 118
anger, 5.189321273813296, 119
smote, 5.189314862675653, 111
snide, 5.189179098741282, 117
paint, 5.185385759679864, 118
shape, 5.185133915664416, 117
short, 5.183383501067846, 125
nicer, 5.182719323531344, 109
plant, 5.181169874574693, 120
cheat, 5.180961406014953, 124
angle, 5.18082534895914, 120
anime, 5.178221717243862, 110
alike, 5.177813553306448, 106
snipe, 5.1770138226854705, 119
older, 5.176441355774199, 107
leach, 5.176161055494278, 122
worse, 5.175021452957739, 120
loath, 5.174982335012943, 110
lithe, 5.174631936858398, 108
waste, 5.173989986951047, 112
court, 5.171907701641041, 121
spelt, 5.171690626885513, 127
shirt, 5.1714766693974346, 122
miser, 5.170524589787063, 116
heron, 5.170367548900959, 117
prune, 5.168965640776696, 119
swear, 5.168456662970025, 111
rainy, 5.167820628207395, 110
unite, 5.167526291892286, 109
payer, 5.167078272893784, 114
pride, 5.1652827822891645, 117
eater, 5.165087140454395, 108
goner, 5.164989232186846, 118
crept, 5.164582326460583, 117
pried, 5.164418376468027, 127
ripen, 5.164363392588257, 116
crave, 5.163205052927667, 110
relic, 5.163127768714442, 95
salty, 5.161051573796801, 122
stake, 5.159314660274016, 106
death, 5.158971406367807, 111
molar, 5.156727159521459, 118
glade, 5.155879615339589, 118
cider, 5.15572721413436, 125
acorn, 5.155276155390063, 122
scent, 5.15352749167128, 107
stray, 5.153169383921088, 107
sepia, 5.152826047913559, 105
valet, 5.152504038346796, 111
salve, 5.150131462779841, 106
brute, 5.149158727064335, 126
recut, 5.1483181578351305, 111
spade, 5.146444754648557, 107
lunar, 5.14471327698164, 102
beard, 5.143825772805663, 125
sleet, 5.143215955091413, 116
after, 5.142562091002883, 102
boast, 5.14052646125073, 115
ready, 5.140168188651342, 108
gloat, 5.139478921993485, 115
angel, 5.137114686868097, 123
chair, 5.13666715855686, 115
drake, 5.135206592809232, 107
shame, 5.13495508548786, 112
swore, 5.133158717380433, 111
snake, 5.133075125746665, 110
harem, 5.132142964291155, 111
carve, 5.130888006315977, 119
metro, 5.130042340133221, 123
shoal, 5.129406527245084, 106
moral, 5.128006143286006, 113
recap, 5.127658277236248, 110
surge, 5.127283089904948, 118
miner, 5.1266202765562525, 113
print, 5.125447996848411, 113
horde, 5.124683392704441, 117
grain, 5.124147126236936, 123
style, 5.1226710451712325, 99
royal, 5.121777024676077, 111
super, 5.1210186670201745, 120
blast, 5.120061798093614, 113
spice, 5.119856437946152, 119
sport, 5.117631755274362, 118
unset, 5.1164217875025155, 114
trove, 5.114740277249379, 100
barge, 5.1143113521370855, 113
blade, 5.1134060491103615, 125
manor, 5.113363791536632, 123
nadir, 5.111662926468371, 114
decal, 5.11089816007587, 119
glean, 5.110895396657255, 122
crust, 5.109628961318279, 119
wrest, 5.1064471485957394, 117
flier, 5.105467014358199, 120
cease, 5.104937656602054, 94
smelt, 5.104820939779226, 112
email, 5.104033677183739, 108
maple, 5.1039915409651915, 116
untie, 5.103258665983975, 112
strap, 5.1013052111009545, 110
groan, 5.101196787216841, 117
treat, 5.0998789604948085, 112
house, 5.099504549481007, 108
crash, 5.099438732766664, 108
comet, 5.099183842150134, 106
reset, 5.099084449887051, 113
copse, 5.097197996592668, 110
singe, 5.096638995673316, 121
bloat, 5.095590411641326, 126
rouge, 5.095327872701679, 112
roach, 5.094483595623827, 115
gruel, 5.0943764598100945, 111
brain, 5.094137962016193, 119
sweat, 5.093927269082775, 111
rifle, 5.092986016385745, 109
abort, 5.092671748172647, 109
steam, 5.091717797614736, 107
filet, 5.091642303756259, 129
fetal, 5.09113205826795, 116
reign, 5.089870551158825, 123
agent, 5.087045141930307, 105
taken, 5.085714597156223, 97
avert, 5.085679178557739, 100
rayon, 5.08547719982447, 109
crude, 5.0854113748059, 114
chose, 5.084856878866387, 111
splat, 5.084754825602601, 117
spent, 5.084718619839484, 118
tidal, 5.082976343939938, 112
pulse, 5.082212930674936, 121
ulcer, 5.081959027959216, 103
prime, 5.081368380710866, 113
gayer, 5.079610131724707, 107
tower, 5.077442780716043, 107
hoist, 5.0772476511068145, 112
facet, 5.075191785280718, 111
opera, 5.075132504467868, 103
sower, 5.074520248164661, 107
torus, 5.073220496943434, 114
skier, 5.0722514464415225, 100
labor, 5.0719362203958385, 123
plain, 5.071417023331599, 118
staid, 5.070872254842307, 109
guile, 5.070078307459994, 114
giant, 5.069269616823117, 121
trite, 5.069027055080829, 108
debar, 5.068742317750485, 117
cameo, 5.0681254838179015, 107
dream, 5.067972225121528, 114
alive, 5.066754165526358, 105
serif, 5.064645600968631, 103
ultra, 5.064606590121937, 99
stave, 5.064439572438218, 99
frame, 5.062013815526715, 108
refit, 5.0598782906592366, 113
olden, 5.058772591367001, 111
force, 5.058197090670467, 109
idler, 5.057742471545853, 100
decor, 5.056892500142628, 109
rogue, 5.055966657901746, 115
credo, 5.055225939710954, 110
radio, 5.054418908754687, 115
erupt, 5.052472208657306, 109
frail, 5.0508949683086914, 114
bread, 5.049981321930947, 124
adorn, 5.04996206326798, 112
plied, 5.048917433962656, 117
baron, 5.048518223733801, 123
bathe, 5.048499839555116, 108
pedal, 5.048469065543689, 120
repay, 5.048437682351818, 113
amuse, 5.04822943232564, 105
thorn, 5.047635001515901, 115
other, 5.0475987824869, 98
gripe, 5.046980147357444, 113
flair, 5.046367650822269, 114
raven, 5.0432398119335815, 112
sloth, 5.0405174928515235, 111
hoard, 5.038622038745284, 113
pecan, 5.036706013394591, 110
gamer, 5.0365133710083425, 113
bride, 5.036392904625326, 118
elite, 5.0360275206011815, 101
shied, 5.033982270631624, 104
ocean, 5.0336488698816835, 105
mealy, 5.031668097685885, 116
stand, 5.031582719291661, 103
mouse, 5.030691652217271, 101
eaten, 5.030342825842718, 105
filer, 5.030305288815349, 116
craft, 5.030105680218204, 115
easel, 5.029691544678621, 98
dirge, 5.029339127470464, 121
trawl, 5.0286755805061, 99
rivet, 5.0281492292490455, 107
boule, 5.027443155497564, 113
apron, 5.027405945870531, 110
retch, 5.02664583722424, 112
grope, 5.026425442875172, 111
moist, 5.025482177743444, 112
snout, 5.024989361665719, 114
dairy, 5.024379912798316, 110
tuber, 5.024327210517811, 117
latte, 5.022903446159105, 104
towel, 5.021676993202639, 100
matey, 5.020343066608398, 111
story, 5.020038224561994, 103
opine, 5.019594145123624, 111
creak, 5.0193428105859885, 110
blame, 5.019035429556831, 116
point, 5.018935491889249, 116
ideal, 5.017781796453386, 100
shorn, 5.017397926388825, 112
spilt, 5.017126457897292, 119
guise, 5.016454711258325, 106
chant, 5.016102595776253, 123
scorn, 5.016075832911027, 108
plead, 5.0155353728816685, 116
meaty, 5.015237478452953, 103
ashen, 5.013025573650727, 92
waist, 5.012559639586334, 105
noble, 5.012317603592614, 103
delay, 5.01176124113338, 122
ounce, 5.010797441323464, 106
pesto, 5.010491060313432, 108
state, 5.009211972831445, 102
steer, 5.007727647574706, 108
tense, 5.007704837769016, 99
diary, 5.00558878369507, 108
bluer, 5.00452437665753, 116
party, 5.004062807175246, 122
tardy, 5.000344593928709, 111
terra, 5.000048004891767, 101
ankle, 4.9980073500013855, 102
clout, 4.997730515235474, 107
solid, 4.99720242724016, 105
grime, 4.995226497066228, 111
pilot, 4.9942835672212595, 110
taste, 4.993831073931433, 105
brake, 4.992552916126142, 108
shard, 4.992197737090699, 102
daunt, 4.991136390346434, 105
scary, 4.990889444419102, 98
probe, 4.990472820627304, 100
broil, 4.986344480776548, 106
twine, 4.985795426393483, 108
ascot, 4.9851359353747995, 94
sugar, 4.984284830409587, 107
swine, 4.983964428484836, 114
serum, 4.983712546601357, 110
hairy, 4.983164757013352, 103
wiser, 4.981850957738594, 106
scope, 4.981643001541843, 107
cigar, 4.980378686218992, 104
clash, 4.977190611498073, 113
float, 4.977065712517717, 115
reuse, 4.976953081360488, 109
nosey, 4.9763107161055995, 100
trait, 4.975379442674845, 113
weary, 4.975199481422976, 105
finer, 4.975129079916439, 112
naive, 4.9748758749506345, 104
whale, 4.974500988793241, 104
posit, 4.974149875885113, 118
choir, 4.9732426955545295, 106
voter, 4.972920377683254, 107
abuse, 4.972120749558895, 97
ranch, 4.971271617219493, 107
savor, 4.969629430395362, 103
frost, 4.967325133730299, 109
medal, 4.966702363346714, 119
patio, 4.966420388585409, 109
faint, 4.9659135632493925, 116
sneer, 4.965675555474315, 115
octal, 4.964969594216952, 105
intro, 4.964773944801766, 102
organ, 4.962104253539963, 115
lower, 4.961897934360093, 98
count, 4.961057501048145, 116
chest, 4.96081053993065, 114
ovate, 4.960758302671986, 92
north, 4.96073391249596, 107
solve, 4.960155473754089, 99
shake, 4.959685780463944, 107
phone, 4.959277513359459, 108
slang, 4.957641875434562, 99
torch, 4.956885562383931, 120
prude, 4.956520623999311, 113
orbit, 4.956159079377023, 113
spied, 4.955775458667143, 107
scree, 4.95550959108944, 101
haunt, 4.954335644053744, 108
clued, 4.9539254565604285, 110
ridge, 4.953315063862508, 116
rebut, 4.953132290006277, 115
clasp, 4.951830104030176, 111
ample, 4.951236595036845, 105
scour, 4.949814942961793, 104
strip, 4.949301593697797, 110
entry, 4.947715442904614, 106
melon, 4.947480456688693, 106
wrist, 4.947396492665676, 112
steel, 4.947333525169688, 103
three, 4.945810265946415, 110
cargo, 4.945546896528855, 104
glide, 4.944599720988462, 112
split, 4.942430798031843, 112
groin, 4.9421684072172765, 116
bagel, 4.9420186819015814, 115
crony, 4.9404771740791755, 108
worst, 4.939587652033819, 115
stark, 4.938298003077445, 101
craze, 4.9382932563998745, 90
irony, 4.937719007358796, 98
stoke, 4.937691762939526, 93
front, 4.937661496307486, 107
steak, 4.935593328767632, 97
piano, 4.935242747843436, 103
mince, 4.9351970800529115, 108
grout, 4.9338946608914425, 112
board, 4.933732061100753, 116
peach, 4.933110744054944, 116
sharp, 4.9324196435246375, 106
homer, 4.932217830089237, 104
spoil, 4.931935421076832, 105
guest, 4.930409097993961, 106
grave, 4.928091564360037, 105
tarot, 4.927904199777668, 104
first, 4.92757337766145, 113
basil, 4.927520502957078, 105
marsh, 4.927078657261319, 108
aloft, 4.926641351918753, 111
setup, 4.926056547272824, 107
chute, 4.925787498429497, 111
coupe, 4.9249907631711585, 100
daily, 4.924069927825321, 110
baton, 4.923688249948152, 113
suave, 4.9223065097046685, 92
mange, 4.921482040344742, 105
model, 4.920662668164141, 110
flirt, 4.9201675099764115, 123
fried, 4.919598308449696, 115
track, 4.918854485990655, 115
adept, 4.917918330624443, 99
scaly, 4.917250719447681, 99
deity, 4.916759641359104, 106
truly, 4.91607699566151, 99
tonic, 4.915772538376144, 101
acrid, 4.9152160041399915, 103
uncle, 4.914237070908501, 98
align, 4.911672220020048, 118
tramp, 4.9113931545082625, 102
flame, 4.909516223675032, 107
scald, 4.90879332630908, 94
lemur, 4.907740541803942, 102
corny, 4.9071069261672005, 111
arena, 4.9070884780421755, 91
curio, 4.907033832607154, 101
sonic, 4.907011036079033, 99
braid, 4.906591691243181, 119
scrap, 4.906106222576578, 107
token, 4.905765603880232, 92
upset, 4.905000410930273, 107
lemon, 4.903975085562448, 106
depot, 4.9038662181225146, 98
berth, 4.903520269797742, 114
sneak, 4.903240747541957, 102
draft, 4.902570227933351, 103
scion, 4.901977285667653, 101
daisy, 4.9018010410143695, 98
minor, 4.900736597359246, 105
twice, 4.9003755465285135, 101
sinew, 4.900274071009894, 105
cower, 4.900005970824413, 102
chain, 4.898979222105764, 110
navel, 4.898775824968075, 104
grand, 4.898213634315489, 118
claim, 4.898012894609878, 109
plaid, 4.8969797242882365, 112
broad, 4.896030433516791, 120
lover, 4.895145780382104, 109
begat, 4.894557324271328, 106
storm, 4.894279761853247, 102
abide, 4.893572999209421, 98
brave, 4.893482599781886, 99
flute, 4.892997438237532, 112
nasty, 4.892383439632843, 108
latch, 4.890983493144793, 106
title, 4.890588577065752, 98
mural, 4.890051185701521, 105
valor, 4.889384312318373, 113
there, 4.889170049906056, 107
rapid, 4.887023111618575, 108
tango, 4.886162524212568, 108
spurt, 4.886014714292008, 112
mayor, 4.8852601315433155, 111
antic, 4.884227308703007, 106
spray, 4.884193282325504, 107
audit, 4.884057709942021, 110
rhino, 4.8830695832119355, 99
sadly, 4.882336731436014, 105
inept, 4.881241606725082, 103
croak, 4.880668895331335, 106
lodge, 4.879420507015754, 109
adult, 4.879185892072012, 104
crisp, 4.878565881837304, 96
usage, 4.8782675127343875, 86
mason, 4.878242827183599, 110
stoic, 4.878142741185003, 93
oaken, 4.877583094975888, 83
abled, 4.877487260206585, 103
value, 4.876720389307501, 97
brash, 4.876680994343067, 99
soapy, 4.875621098133493, 102
flora, 4.8752665843078695, 107
spree, 4.873658977499949, 109
gaunt, 4.873633516252519, 110
greet, 4.873219226744667, 104
erect, 4.872968295904145, 107
wager, 4.872882938279294, 99
macro, 4.872000809544308, 111
edict, 4.871865869891992, 100
foist, 4.871424950143289, 108
skirt, 4.8707510603570725, 94
fecal, 4.870340416046634, 111
abode, 4.867953429361449, 97
agree, 4.866890498423769, 90
angst, 4.86634066508871, 96
fable, 4.865925895335314, 103
grasp, 4.86587835490243, 99
today, 4.865685085727691, 97
liver, 4.865467289006289, 111
ralph, 4.865325294005818, 103
brand, 4.865287589421812, 111
stony, 4.864654869416377, 101
south, 4.864546684333604, 119
shave, 4.863771681298028, 96
along, 4.8624336567346065, 102
scout, 4.862409950570062, 108
amber, 4.861623520835697, 106
dunce, 4.860623236007209, 107
under, 4.8602776138427215, 103
tepid, 4.86020108569562, 109
cagey, 4.859438058566979, 97
scalp, 4.858842257373701, 104
glint, 4.858551664925549, 107
crawl, 4.857326516443991, 94
carat, 4.8572675474341285, 100
stalk, 4.855892305945487, 105
straw, 4.855614973395729, 94
verso, 4.853905409520955, 99
amble, 4.851186756026177, 108
shout, 4.851173829442079, 113
poesy, 4.851009313420326, 104
surly, 4.850228168388308, 99
aloud, 4.849443006986362, 105
third, 4.846992792336933, 106
chard, 4.845118299591197, 111
tonga, 4.8448010123184515, 104
peace, 4.844220172249682, 103
tiara, 4.843458595103708, 92
beret, 4.841984861071273, 112
cobra, 4.841593134704961, 108
lunge, 4.841107260728207, 109
piney, 4.841057045147218, 109
scram, 4.8404460442069785, 104
noisy, 4.840199223524924, 95
crier, 4.839574033266878, 95
adobe, 4.839507421735974, 95
honey, 4.839492329773342, 106
unlit, 4.838500688695571, 103
reply, 4.8381788847602545, 104
stove, 4.838177397094423, 91
chide, 4.83775890098158, 106
loose, 4.83739938611029, 92
altar, 4.837397460879493, 96
round, 4.837188076964272, 111
tumor, 4.83704192996824, 108
patsy, 4.835734941215096, 108
randy, 4.834883755961788, 105
fault, 4.83371971897118, 115
gaily, 4.833301535278569, 104
racer, 4.8331016713189605, 99
cloth, 4.832679916119368, 100
crank, 4.832247244445104, 105
piety, 4.831072836540542, 104
drive, 4.831046980835912, 104
weird, 4.830789103824475, 108
moult, 4.830653265101349, 104
rehab, 4.830153379454786, 88
basin, 4.829880584246978, 102
palsy, 4.829793797355208, 117
covet, 4.82947796366473, 98
maker, 4.828504063913902, 88
deter, 4.82840105294621, 106
purge, 4.826169798166857, 105
sheer, 4.825879021765467, 106
parer, 4.825676558126175, 101
wrath, 4.8246152230133825, 110
eagle, 4.823561777006182, 102
image, 4.823458456421817, 94
burst, 4.822773804560305, 116
saucy, 4.82221073876216, 95
forge, 4.821560017146675, 102
start, 4.820835586609504, 93
cover, 4.820650404527471, 105
tract, 4.820289488514119, 103
erode, 4.819862074308594, 91
liken, 4.819648486920742, 93
perch, 4.819239598463368, 109
chaos, 4.819140854794613, 101
halve, 4.818868748361811, 99
sheet, 4.815855819541386, 105
truer, 4.815672756726179, 95
guilt, 4.815373209455606, 112
wheat, 4.81534009032543, 110
lurid, 4.814795530884644, 100
drove, 4.814198999558674, 101
enter, 4.813109035420426, 102
toast, 4.8120465395204635, 93
slurp, 4.811700106580959, 106
grunt, 4.810387324049696, 111
debit, 4.810076049156925, 104
gleam, 4.809302706133579, 104
overt, 4.807919924949187, 91
grief, 4.807464915316097, 106
lumen, 4.806717205000791, 95
owner, 4.806473975081999, 98
leafy, 4.805725245616869, 98
voice, 4.805341807588726, 96
robin, 4.805120713716078, 105
felon, 4.804387268487569, 93
clove, 4.803800494720439, 96
olive, 4.803758457973272, 91
blurt, 4.803528884538819, 110
shrew, 4.8032411745232695, 107
chafe, 4.802949407656406, 102
viral, 4.802924307650497, 110
caput, 4.802861380010801, 98
threw, 4.802657392634161, 106
fruit, 4.802363857185681, 109
graft, 4.801539927003905, 96
screw, 4.800174944677473, 90
baker, 4.799370191029401, 93
cleft, 4.79872268263526, 101
golem, 4.798161906269505, 101
twirl, 4.798009270796302, 98
amend, 4.79686818310907, 100
prove, 4.796772987438722, 97
clerk, 4.794902979412633, 96
donut, 4.794239916687733, 107
raspy, 4.794060668241054, 107
rabid, 4.793041510048209, 114
riser, 4.792149560795248, 91
beach, 4.792088897949578, 98
until, 4.790849828962559, 106
while, 4.79064912591907, 101
brunt, 4.789469708901193, 110
corer, 4.788962486933096, 100
niche, 4.7887369720870385, 90
clang, 4.788350749881498, 99
preen, 4.788224690589842, 102
fairy, 4.786967329950505, 102
swirl, 4.786911695743912, 98
dirty, 4.785971468301075, 105
sandy, 4.78579865928335, 101
unmet, 4.785749686617298, 100
eager, 4.785444954735566, 92
money, 4.782531249121081, 109
spout, 4.781841850251281, 110
thief, 4.780796728509665, 103
decay, 4.7803928226958385, 101
media, 4.780389111801163, 101
broke, 4.777130497341002, 100
globe, 4.776893655823267, 100
asset, 4.776605971379169, 82
shunt, 4.775298089139916, 112
built, 4.775009399825679, 111
inlay, 4.77500791297756, 92
break, 4.77479471517868, 98
white, 4.7743641680253655, 114
knelt, 4.77433571991866, 90
aunty, 4.7741813906992405, 100
pansy, 4.772341015480973, 107
stank, 4.772193335618682, 105
aorta, 4.771831616647096, 93
infer, 4.770807841642565, 95
broth, 4.769856495427702, 105
yield, 4.768894338961149, 90
sperm, 4.768414481765489, 100
loamy, 4.767835547011721, 104
whole, 4.7672887121787815, 101
gland, 4.7665682156181575, 114
cheap, 4.7655899275181515, 106
fresh, 4.764893017034013, 91
mourn, 4.764743543939576, 98
tubal, 4.764582499695466, 107
biome, 4.764163976680644, 95
leaky, 4.763763761759913, 91
ester, 4.763719378819042, 95
bilge, 4.763597078125489, 106
wider, 4.763114658767, 106
taint, 4.762868642777227, 107
burnt, 4.76266167084236, 111
lousy, 4.762637030241941, 93
brief, 4.762606400877275, 98
power, 4.761780548050716, 93
retro, 4.761603574642046, 93
hinge, 4.761239313826363, 99
nerdy, 4.760946505004772, 99
deign, 4.760342358715846, 120
pasty, 4.76000359909562, 113
habit, 4.7597089104545445, 95
chime, 4.759570487699654, 100
sound, 4.7593154834762315, 95
china, 4.759236635322401, 102
surer, 4.759188238816752, 98
stork, 4.758858837605529, 91
foyer, 4.758207395725839, 89
wince, 4.7577355684339375, 94
cabin, 4.755960723790252, 111
exalt, 4.755335981497681, 89
usher, 4.755303001445107, 81
boney, 4.753907075211282, 104
pinto, 4.752391077636378, 105
relax, 4.751602384218067, 85
poker, 4.75032183651671, 90
warty, 4.750189018892653, 106
slack, 4.746895291063414, 105
panic, 4.745657398302936, 101
rival, 4.745085791406034, 105
sleep, 4.743391695098067, 106
horny, 4.743293286051097, 109
sling, 4.742690016986586, 93
puree, 4.742475435133968, 97
shark, 4.741955504007144, 98
drawl, 4.741537322907031, 97
novel, 4.741269091619894, 103
ladle, 4.740915250615943, 89
modal, 4.740732512311303, 107
whose, 4.740475040154572, 109
drank, 4.740413620105546, 95
march, 4.740305124904183, 112
croup, 4.7380590551873185, 107
heady, 4.73780514593487, 94
